name,area_name,salary_from,salary_to,salary_currency,published_at,employer_name,requirement,schedule_id,working_hours_id,work_schedule_by_days,professional_roles,experience_name,employment_id
QA Middle,Астана,,,,2024-12-17T09:33:01+0300,IT Analytics,2. Понимание процессов <highlighttext>разработки</highlighttext>: Глубокое понимание жизненного цикла <highlighttext>разработки</highlighttext> ПО и участие во всех его этапах. 3. Знание Postman: Уверенное...,fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
IOS-разработчик,Астана,,,,2024-11-20T18:13:54+0300,red_mad_robot,Опыт работы с различными <highlighttext>developer</highlighttext> tools. Пример кода на GitHub. Портфолио успешно реализованных проектов. Опыт <highlighttext>разработки</highlighttext> банковских приложений.,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Product designer,Алматы,,,,2024-11-28T12:07:25+0300,"Beeline, ТМ","Базовые навыки HTML и CSS (будешь тесно взаимодействовать с frontend-<highlighttext>разработчиком</highlighttext>). Если умеешь работать в 3D, motion или анимации...",remote,HOURS_8,5/2,"Дизайнер, художник",От 3 до 6 лет,full
Senior QA Engineer,Алматы,800000.0,,KZT,2024-12-15T13:45:30+0300,IT Space Apps,"1)Навыки управления ресурсами: должен уметь эффективно планировать и распределять задачи среди QA команды, обеспечивая максимальную продуктивность и избегая перегрузок. ",fullDay,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
QA Team Lead,Алматы,,,,2024-11-20T11:03:24+0300,Khan Group,"Опыт написания тестов ui и api. Опыт тестирования мобильных приложений (Android, <highlighttext>IOS</highlighttext>). Опыт работы с Fiddler, adb. Понимание основных принципов...",fullDay,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Flutter разработчик,Алматы,,,,2024-12-04T12:34:35+0300,Thousand IT Company,Опыт программирования на языке flutter от 1 года обязательно. Опыт программирования на любом языке не менее года. Применять методы и...,fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Senior iOS Developer,Алматы,,,,2024-11-20T12:47:25+0300,BTS Digital,"Понимание и опыт применения функциональных паттернов и чистых функций в <highlighttext>разработке</highlighttext>. Знание инструментов <highlighttext>разработки</highlighttext> <highlighttext>iOS</highlighttext>, включая Xcode, LLDB, SPM, Carthage...",fullDay,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Node.js backend developer,Астана,,,,2024-11-25T15:29:48+0300,Zoftify Eesti OÜ,Work in an agile environment. 2+ years of Node.js experience. Practical experience with Typescript. Experience in building REST API...,remote,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Flutter-разработчик,Алматы,,600000.0,KZT,2024-11-26T07:37:35+0300,DIP KZ,"Опыт работы с State Manager-ом (Bloc, Cubit). Знание принципов <highlighttext>разработки</highlighttext> мобильных приложений для <highlighttext>iOS</highlighttext> и Android. Опыт работы с...",fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Разработчик гибридных мобильных приложений,Алматы,,,,2024-11-18T08:20:00+0300,Business Applications Solutions,"Понимание кроссплатформенной <highlighttext>разработки</highlighttext> и опыт создания приложений, которые работают без потерь производительности как на <highlighttext>iOS</highlighttext>, так и на Android. ",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Менеджер продукта,Астана,,,,2024-12-15T16:20:46+0300,«Izi Paq»,"Технические навыки: Знание процессов <highlighttext>разработки</highlighttext> мобильных приложений: понимание платформ <highlighttext>iOS</highlighttext> и Android. Опыт работы с инструментами управления проектами: JIRA, Trello...",fullDay,HOURS_8,5/2,Менеджер продукта,От 3 до 6 лет,full
Senior Unity Developer (Mobile midcore Games),Астана,500000.0,1500000.0,KZT,2024-11-23T12:29:34+0300,AB-Service Company,"Уверенное знание C# и опыт использования паттернов проектирования. Знание особенностей платформ Android и <highlighttext>iOS</highlighttext>, их ограничений и возможностей. ",fullDay,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
React Native Developer,Астана,,,,2024-11-18T14:47:22+0300,Zoftify Eesti OÜ,"Camera, Push notifications, Maps). Experience <highlighttext>developing</highlighttext> pixel-perfect mobile apps. Good spoken English. Commercial native app <highlighttext>development</highlighttext> experience (<highlighttext>iOS</highlighttext>, Android). ",remote,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Product Designer в Avtoelon.uz,Алматы,650000.0,1100000.0,KZT,2024-12-02T12:12:13+0300,Kolesa (АО Колеса),"Опыт работы с мобильными интерфейсами в продуктовой команде. Умение слушать и слышать разных стейкхолдеров. Навыки работы с аналитикой, проведения UX...",fullDay,HOURS_8,5/2,"Дизайнер, художник",От 1 года до 3 лет,full
Unity Developer (Middle/Senior),Астана,1100.0,,USD,2024-12-16T15:25:07+0300,Black Fire (БЛЭК ФАЕР),"Опыт <highlighttext>разработки</highlighttext> коммерческих проектов на Unity (2+ лет). Опыт <highlighttext>разработки</highlighttext> проектов, выпущенных в production. Опыт работы с Android, <highlighttext>iOS</highlighttext>. ",remote,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Senior IOS разработчик,Алматы,,,,2024-12-06T06:38:45+0300,"ALSECO, АО","Умение работать в команде. Будет плюсом опыт работы в Postman, Jira, Figma, CI/CD.",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Flutter Senior / Team Leader,Алматы,1500.0,3000.0,USD,2024-11-21T11:58:45+0300,Paloma365,Знание русского и английского языка.,fullDay,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Full stack developer (React Native/Expo и Node.js/Nest),Алматы,,,,2024-12-15T12:58:59+0300,FETUSPLUS,Уверенные знания и опыт работы с Node.js/NestJS. Понимание принципов <highlighttext>разработки</highlighttext> RESTful API. Опыт работы с системами аутентификации и авторизации. ,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Аналитик Middle в сфере создания мобильных приложений,Алматы,,,,2024-12-06T10:17:22+0300,Business Applications Solutions,"Понимание особенностей гибридной <highlighttext>разработки</highlighttext> для Android и <highlighttext>iOS</highlighttext>, понимание принципов работы гибридных приложений (Flutter, React Native). Способность собирать и обрабатывать...",fullDay,HOURS_8,5/2,Системный аналитик,От 3 до 6 лет,full
